Order Date,Region,Category,Sales,Profit
2021-06-15,West,Technology,996.57,21.82
2023-09-11,West,Furniture,910.47,-56.97
2023-10-17,East,Technology,1050.73,-57.02
2022-06-26,West,Technology,1098.66,21.15
2023-01-29,Central,Office Supplies,676.42,154.71
2021-03-22,Central,Technology,366.95,-16.93
2021-05-13,South,Technology,1541.59,303.78
2023-03-08,South,Furniture,811.95,12.62
2023-06-19,South,Furniture,1021.56,258.85
2021-05-18,Central,Office Supplies,1296.5,92.48
2021-07-03,Central,Technology,1821.08,-57.02
2023-02-24,East,Furniture,1420.95,418.24
2023-09-11,South,Technology,110.01,-3.23
2021-03-10,Central,Office Supplies,1680.35,213.48
2022-06-30,East,Furniture,1978.92,252.74
2021-02-22,Central,Furniture,955.52,46.94
2021-07-24,East,Office Supplies,1939.79,544.3
2021-05-06,South,Technology,1103.71,262.19
2021-02-12,South,Furniture,930.04,215.7
2021-04-21,South,Furniture,676.18,195.86
2023-01-31,Central,Office Supplies,1321.96,109.52
2023-04-28,Central,Office Supplies,475.04,-29.04
2021-04-05,East,Office Supplies,227.77,46.96
2023-06-19,West,Technology,73.93,3.87
2021-12-26,West,Technology,598.91,-14.29
2023-06-19,South,Technology,803.63,74.98
2021-10-08,West,Office Supplies,1113.11,300.86
2022-10-29,South,Furniture,599.64,-18.86
2021-04-03,East,Technology,1968.44,471.4
2022-11-03,West,Office Supplies,597.66,40.21
2021-03-02,West,Technology,893.13,-40.44
2022-09-26,South,Furniture,224.49,53.73
2023-12-11,East,Furniture,536.04,154.3
2023-10-26,West,Office Supplies,115.7,1.91
2022-08-27,West,Furniture,1127.83,24.15
2022-11-13,West,Office Supplies,1507.11,84.73
2022-06-18,East,Office Supplies,407.51,91.96
2023-04-18,East,Office Supplies,748.46,-71.73
2022-10-07,West,Office Supplies,52.9,-0.55
2021-08-21,South,Furniture,1682.25,306.77
2022-06-08,South,Furniture,1564.33,97.39
2021-12-12,West,Furniture,145.24,4.66
2023-12-06,East,Furniture,742.44,184.8
2022-06-30,West,Office Supplies,1911.47,510.24
2023-03-05,East,Office Supplies,796.21,222.3
2021-09-06,West,Furniture,1061.89,9.58
2021-02-16,East,Technology,723.38,191.7
2021-08-02,Central,Technology,1200.34,233.81
2021-08-27,South,Technology,1956.75,-74.97
2023-12-16,Central,Furniture,1995.05,287.5
2021-12-16,South,Office Supplies,1553.94,-139.02
2021-04-17,East,Office Supplies,820.54,150.45
2023-04-11,Central,Technology,998.98,193.23
2021-02-17,South,Technology,726.33,156.7
2021-12-03,West,Office Supplies,1971.44,-61.09
2023-11-16,East,Technology,1421.37,215.05
2023-03-15,East,Technology,908.88,-25.86
2021-01-08,West,Office Supplies,43.99,12.26
2022-09-17,West,Technology,1050.56,178.6
2022-12-20,South,Technology,1968.18,-121.77
2021-10-30,East,Furniture,1055.66,-26.59
2022-10-01,South,Technology,381.2,63.04
2021-02-25,West,Furniture,63.75,5.78
2022-12-27,East,Office Supplies,722.31,140.5
2022-06-10,West,Furniture,1838.09,22.64
2022-04-19,South,Office Supplies,1993.18,325.22
2021-01-28,South,Furniture,1891.83,-55.27
2021-03-19,South,Furniture,1464.25,172.03
2021-12-31,East,Furniture,1125.12,318.54
2022-10-28,West,Technology,1189.56,179.97
2022-06-10,West,Technology,1087.2,-86.98
2022-11-30,South,Technology,1419.96,419.61
2023-06-02,South,Technology,849.37,-31.64
2023-10-28,South,Technology,1345.02,251.82
2023-10-24,South,Furniture,260.79,29.47
2023-07-08,Central,Technology,546.08,9.69
2023-01-20,Central,Office Supplies,1675.29,-48.71
2021-12-29,Central,Furniture,1809.42,-52.33
2023-03-17,South,Furniture,1087.24,264.59
2023-01-09,South,Office Supplies,82.64,20.59
2023-11-05,West,Technology,1855.41,159.67
2022-04-30,East,Office Supplies,1410.09,-82.56
2021-01-28,West,Furniture,839.78,213.02
2022-12-15,Central,Furniture,1204.79,114.22
2023-11-29,West,Furniture,870.95,65.76
2021-03-27,South,Office Supplies,941.37,59.25
2021-05-06,Central,Technology,1775.88,81.7
2023-03-23,Central,Furniture,338.95,37.42
2022-06-21,East,Technology,225.26,31.95
2021-05-25,East,Furniture,25.4,2.2
2021-01-25,Central,Technology,641.72,165.99
2021-03-08,Central,Office Supplies,311.88,8.44
2021-08-21,West,Furniture,455.57,59.83
2021-04-19,Central,Furniture,42.25,0.84
2021-04-21,South,Furniture,469.85,94.6
2021-08-16,West,Office Supplies,678.77,-40.15
2021-04-21,South,Office Supplies,82.5,-2.02
2021-02-03,South,Technology,1223.65,269.79
2022-09-15,South,Office Supplies,1146.22,-30.63
2023-01-18,Central,Furniture,212.13,31.88
2022-08-18,East,Technology,1198.12,345.18
2022-03-01,East,Office Supplies,1997.33,218.02
2022-09-05,South,Technology,1890.05,-47.33
2022-11-23,Central,Technology,25.29,0.72
2021-11-11,West,Technology,1594.85,365.83
2023-05-27,South,Furniture,720.14,29.28
2022-10-24,West,Furniture,146.03,27.66
2021-10-04,West,Office Supplies,606.05,127.84
2022-09-16,Central,Furniture,657.04,66.01
2022-05-31,Central,Technology,1056.02,225.23
2023-04-23,East,Technology,1328.95,35.56
2021-12-16,East,Furniture,1503.13,160.03
2023-04-03,Central,Technology,506.89,88.51
2023-01-29,South,Furniture,657.11,-21.53
2023-06-18,East,Technology,630.6,5.96
2021-08-31,West,Office Supplies,738.22,118.72
2022-06-27,South,Office Supplies,1999.32,324.18
2023-11-30,West,Furniture,1560.33,151.85
2021-08-17,Central,Furniture,1950.48,425.66
2022-07-02,West,Furniture,1392.36,129.24
2023-07-09,South,Furniture,824.42,208.19
2021-01-06,Central,Furniture,791.69,153.87
2022-04-13,South,Technology,987.39,25.55
2021-03-16,West,Office Supplies,845.4,49.12
2021-01-04,South,Technology,1660.09,277.36
2022-10-08,Central,Office Supplies,940.7,242.49
2021-04-28,West,Technology,605.32,-17.26
2023-05-31,West,Technology,1554.22,164.54
2022-05-19,East,Technology,1711.75,-89.84
2023-08-05,East,Furniture,852.45,10.04
2022-07-28,South,Office Supplies,1342.26,234.08
2021-07-13,East,Furniture,136.43,-9.4
2023-04-27,East,Furniture,1068.34,176.22
2022-12-16,East,Technology,109.06,28.39
2023-11-16,East,Office Supplies,77.8,22.39
2021-06-22,Central,Office Supplies,1233.59,-16.46
2021-11-22,Central,Office Supplies,620.6,123.85
2023-04-16,East,Office Supplies,1490.22,403.18
2022-12-25,South,Furniture,1794.24,-113.85
2021-08-13,Central,Furniture,295.99,19.42
2022-06-16,East,Office Supplies,1454.56,389.48
2021-04-23,Central,Furniture,1038.75,-19.62
2021-05-20,West,Office Supplies,242.0,66.19
2022-07-13,Central,Furniture,1310.15,145.27
2021-01-01,Central,Technology,1226.74,-73.66
2021-03-31,South,Technology,1040.97,83.23
2022-10-16,Central,Office Supplies,1854.41,56.57
2021-11-16,South,Office Supplies,1051.74,13.55
2021-05-19,West,Furniture,1981.22,230.99
2023-04-25,East,Office Supplies,1028.27,96.08
2021-09-16,South,Office Supplies,249.39,23.14
2023-06-21,Central,Furniture,951.53,-61.61
2022-11-21,Central,Office Supplies,381.01,84.18
2021-01-10,South,Office Supplies,1202.32,111.31
2021-09-18,West,Technology,1392.4,317.97
2021-06-21,East,Technology,947.5,217.77
2023-06-17,Central,Technology,213.45,5.73
2021-01-13,West,Office Supplies,947.91,-93.14
2021-11-17,East,Furniture,181.28,47.95
2021-11-25,East,Technology,1370.61,279.99
2023-02-24,Central,Office Supplies,1584.93,-90.5
2023-02-16,South,Technology,1925.51,347.92
2023-06-30,Central,Furniture,314.63,-28.94
2021-11-14,Central,Furniture,1074.19,-95.49
2021-08-24,Central,Furniture,1143.72,126.19
2021-11-30,West,Furniture,1846.5,-113.72
2022-01-11,South,Furniture,1262.01,360.6
2022-08-11,West,Furniture,308.11,79.35
2022-05-28,Central,Office Supplies,883.98,141.37
2023-07-07,South,Technology,1316.43,-98.1
2023-05-23,East,Furniture,1406.56,42.1
2021-09-27,South,Technology,1728.89,84.18
2023-03-09,Central,Technology,377.4,34.85
2022-12-26,South,Office Supplies,1904.05,-61.77
2021-01-05,East,Furniture,137.1,17.96
2023-05-01,East,Furniture,1967.85,146.23
2021-03-19,South,Office Supplies,1718.38,479.29
2022-07-28,East,Office Supplies,1327.34,364.33
2021-05-12,West,Office Supplies,1475.29,186.17
2022-08-24,South,Office Supplies,163.93,25.86
2023-12-02,East,Office Supplies,102.13,-4.58
2021-03-30,East,Technology,221.5,-2.36
2022-02-06,South,Office Supplies,192.97,50.23
2021-10-23,West,Furniture,1103.81,198.32
2022-09-08,South,Furniture,446.58,-10.82
2023-03-11,East,Office Supplies,1723.21,220.72
2022-02-26,South,Office Supplies,902.58,247.22
2023-11-13,East,Office Supplies,1397.11,53.19
2022-07-29,Central,Office Supplies,1312.69,-33.7
2021-05-23,South,Office Supplies,653.31,180.84
2023-09-20,South,Furniture,501.47,42.38
2022-10-27,East,Technology,698.06,46.7
2021-05-25,East,Office Supplies,1597.38,11.22
2023-10-04,East,Office Supplies,1180.83,303.04
2022-05-18,East,Office Supplies,522.01,124.37
2023-04-01,South,Furniture,1639.34,100.32
2021-04-14,East,Furniture,128.42,-11.27
2023-11-29,South,Technology,1404.38,110.47
2021-07-17,West,Technology,889.42,-24.6
2022-08-02,South,Technology,1467.95,-62.98
2022-01-26,East,Technology,1856.37,106.25
2022-07-08,East,Furniture,1505.07,-90.86
2023-11-05,West,Technology,895.09,253.3
2022-04-23,South,Office Supplies,318.93,-25.83
2023-07-12,West,Furniture,1616.57,97.88
2022-02-24,South,Furniture,932.2,-32.55
2021-06-06,East,Furniture,169.12,29.68
2022-07-04,South,Office Supplies,1443.73,-98.86
2023-10-18,East,Furniture,597.87,70.98
2023-09-24,East,Office Supplies,116.8,24.44
2023-08-09,Central,Technology,1807.45,506.13
2021-10-16,Central,Furniture,976.54,175.2
2021-07-15,South,Office Supplies,576.3,-34.7
2022-08-21,East,Furniture,1438.45,-92.91
2022-06-01,West,Technology,1774.09,341.76
2023-05-15,East,Furniture,20.61,-0.29
2023-03-17,West,Technology,1381.95,109.03
2023-03-26,South,Furniture,1538.68,447.21
2021-08-16,South,Office Supplies,435.66,99.31
2021-08-04,West,Technology,989.46,236.12
2023-08-06,West,Furniture,196.79,48.08
2021-01-15,East,Technology,1498.56,221.51
2021-02-16,South,Technology,1697.96,335.47
2021-11-20,East,Office Supplies,234.21,10.21
2023-04-24,West,Office Supplies,1636.59,489.96
2021-05-10,Central,Office Supplies,1547.71,18.34
2021-04-05,Central,Office Supplies,706.89,96.14
2022-09-19,Central,Technology,1386.77,17.78
2023-01-25,West,Technology,20.1,-1.11
2023-03-05,East,Furniture,1864.96,236.91
2021-03-10,South,Furniture,1109.76,45.88
2021-01-11,West,Furniture,1248.27,166.38
2023-05-22,Central,Office Supplies,1336.03,164.96
2022-07-04,East,Technology,1131.51,132.28
2022-12-13,South,Technology,1716.39,-86.99
2021-01-23,South,Furniture,1227.21,93.36
2023-03-26,West,Furniture,1817.36,408.55
2021-12-12,West,Technology,1173.02,30.57
2021-10-29,South,Office Supplies,358.82,27.82
2021-12-29,South,Furniture,1828.85,178.37
2022-01-31,Central,Furniture,1369.62,335.68
2021-08-06,South,Technology,1404.49,227.86
2021-05-21,West,Technology,1971.25,-118.12
2023-08-16,East,Furniture,168.89,41.56
2023-09-12,Central,Furniture,868.61,202.24
2023-09-20,Central,Office Supplies,493.41,99.4
2023-04-08,South,Office Supplies,1268.24,109.61
2022-11-14,East,Office Supplies,1617.49,328.38
2023-10-01,Central,Office Supplies,1933.3,176.89
2021-12-22,West,Furniture,920.1,179.1
2023-10-05,South,Furniture,1576.71,397.4
2023-06-07,West,Furniture,1835.76,470.35
2021-05-07,South,Office Supplies,1372.98,112.35
2023-10-06,Central,Furniture,500.61,122.02
2022-08-27,South,Technology,1223.55,-72.7
2023-10-11,East,Office Supplies,1940.51,-115.02
2021-02-20,West,Technology,1975.36,235.67
2023-11-19,East,Office Supplies,1291.87,207.65
2023-02-18,West,Furniture,1776.24,-68.92
2023-03-25,West,Office Supplies,416.69,37.03
2022-02-24,South,Technology,507.24,-31.58
2023-09-10,Central,Office Supplies,1906.72,268.54
2023-04-05,Central,Technology,287.77,69.65
2023-10-22,East,Furniture,398.39,77.71
2022-07-21,South,Technology,852.69,43.76
2022-01-06,Central,Furniture,1187.38,353.27
2023-07-25,West,Technology,1215.56,200.78
2022-10-23,West,Furniture,598.11,135.23
2023-08-27,South,Technology,1842.82,309.37
2021-07-21,East,Furniture,1831.9,541.81
2021-11-09,South,Furniture,796.29,181.99
2021-04-27,East,Furniture,879.9,94.83
2023-07-26,South,Technology,1410.94,65.96
2022-07-29,West,Technology,1332.73,230.38
2021-09-01,South,Furniture,776.95,105.73
2022-06-21,Central,Office Supplies,840.2,127.49
2021-03-16,Central,Furniture,709.12,26.38
2022-01-21,South,Office Supplies,486.06,34.75
2022-04-20,East,Furniture,927.11,114.26
2022-02-22,East,Technology,1379.14,325.08
2021-12-13,West,Office Supplies,1489.09,305.51
2022-10-02,West,Technology,1562.17,-82.07
2023-07-28,East,Office Supplies,761.97,-1.36
2023-08-13,South,Office Supplies,1533.98,-137.04
2023-05-26,West,Office Supplies,32.9,-3.19
2023-02-02,East,Office Supplies,964.56,-9.89
2022-10-26,East,Technology,1591.93,349.79
2021-01-25,South,Office Supplies,1267.49,331.95
2022-12-11,Central,Furniture,958.64,54.36
2021-06-26,East,Furniture,1296.39,162.41
2021-10-12,West,Office Supplies,1815.75,331.23
2021-03-04,South,Technology,1141.44,320.94
2023-09-30,South,Technology,1603.58,425.23
2022-10-24,South,Office Supplies,1961.87,-151.31
2022-10-28,Central,Technology,1417.03,-1.04
2021-06-05,Central,Technology,1155.19,-92.81
2023-12-09,West,Technology,94.22,13.81
2023-08-25,West,Office Supplies,761.47,140.26
2023-04-29,South,Furniture,1139.58,26.57
2022-11-20,West,Furniture,1598.47,386.1
2021-05-28,East,Furniture,887.45,71.99
2021-12-08,Central,Furniture,1920.92,575.03
2022-04-21,South,Furniture,558.15,-55.73
2023-12-23,South,Technology,1494.24,-83.98
2022-07-15,East,Technology,849.68,17.6
2021-11-23,East,Technology,982.26,-88.2
2023-09-17,East,Office Supplies,1608.95,342.6
2021-08-03,East,Technology,606.51,-47.85
2022-03-11,South,Furniture,211.69,42.25
2023-08-10,Central,Technology,1050.11,-82.93
2022-12-24,Central,Furniture,1067.01,1.16
2021-02-01,East,Technology,1598.39,378.04
2022-11-01,West,Furniture,1937.27,543.28
2021-10-12,South,Technology,129.5,8.52
2022-03-05,Central,Furniture,1191.55,343.14
2021-10-13,East,Furniture,1368.93,206.37
2023-11-09,West,Office Supplies,1971.89,130.8
2021-01-18,West,Technology,1886.33,417.11
2023-02-08,East,Furniture,1430.65,25.94
2022-08-13,South,Technology,1053.14,6.65
2023-10-07,Central,Furniture,339.82,55.26
2021-07-13,West,Office Supplies,780.67,43.87
2022-05-17,Central,Office Supplies,1178.54,-53.78
2023-09-15,Central,Office Supplies,1455.9,-106.59
2021-04-24,West,Office Supplies,1278.09,274.96
2023-08-05,East,Furniture,1433.96,244.3
2023-04-11,West,Technology,869.72,56.29
2023-07-14,West,Office Supplies,1460.7,377.58
2021-02-24,South,Office Supplies,304.61,19.6
2023-03-11,Central,Office Supplies,341.92,62.95
2023-02-17,East,Technology,342.41,90.28
2021-06-11,Central,Furniture,1783.91,421.51
2021-03-28,West,Furniture,170.55,17.81
2021-02-24,East,Furniture,1606.99,276.81
2023-10-29,East,Furniture,482.47,31.59
2023-04-13,East,Technology,947.49,150.54
2021-11-09,East,Technology,1833.59,5.54
2023-01-29,South,Technology,1180.16,87.21
2022-03-19,East,Office Supplies,436.03,-7.06
2021-11-24,West,Technology,582.5,-49.35
2023-12-14,South,Furniture,1842.48,249.5
2023-01-31,West,Technology,865.74,212.77
2022-08-02,West,Office Supplies,1182.23,-106.13
2023-12-11,Central,Furniture,930.67,-20.09
2023-10-04,East,Technology,769.31,64.68
2021-04-06,East,Furniture,462.09,76.87
2023-03-25,West,Furniture,1378.66,-43.44
2022-05-06,East,Technology,1442.12,-111.51
2022-03-28,South,Technology,564.27,60.73
2021-06-14,Central,Office Supplies,1582.24,359.93
2021-07-01,East,Technology,1711.98,-147.07
2022-04-14,East,Technology,1842.94,73.25
2023-06-29,South,Technology,339.2,56.11
2023-01-05,Central,Furniture,621.77,-29.66
2023-04-03,South,Office Supplies,1723.5,-9.69
2023-08-02,West,Furniture,413.11,47.18
2021-01-07,West,Technology,26.87,7.56
2021-11-26,East,Office Supplies,1744.24,26.05
2023-02-14,Central,Technology,666.37,63.31
2021-05-31,West,Furniture,840.71,50.42
2021-05-27,South,Furniture,903.74,234.03
2023-07-04,West,Technology,1699.58,-121.08
2022-12-01,West,Office Supplies,689.03,87.13
2021-03-23,South,Furniture,1786.71,426.04
2022-05-29,East,Technology,1241.54,366.56
2023-03-26,Central,Technology,1064.03,190.98
2022-12-10,East,Technology,664.72,34.55
2023-01-16,South,Office Supplies,502.55,32.53
2023-10-20,West,Technology,1255.64,51.07
2022-12-08,Central,Technology,904.85,127.99
2022-04-16,East,Furniture,1822.82,356.84
2022-01-31,South,Technology,993.44,226.29
2021-09-18,West,Office Supplies,1033.35,68.86
2023-03-16,West,Technology,845.11,157.77
2023-07-23,East,Office Supplies,1582.74,421.78
2023-06-24,South,Technology,861.18,231.08
2023-12-13,West,Technology,553.3,100.49
2023-07-29,West,Technology,1726.82,267.24
2023-05-04,Central,Office Supplies,1201.72,135.33
2022-08-16,West,Furniture,1191.19,-31.83
2022-12-15,East,Office Supplies,1229.43,-62.15
2022-09-24,South,Furniture,1443.3,136.08
2021-02-28,South,Office Supplies,639.87,-23.18
2021-05-08,Central,Technology,87.01,11.38
2023-01-06,South,Technology,1624.97,257.2
2022-12-22,East,Furniture,275.23,30.34
2022-06-10,West,Furniture,1449.2,-123.8
2022-06-05,Central,Office Supplies,182.98,-14.07
2022-07-06,South,Office Supplies,763.11,-41.71
2021-08-25,Central,Furniture,144.79,-5.58
2022-05-09,Central,Furniture,1053.98,311.93
2021-01-04,South,Office Supplies,1313.21,49.64
2022-10-28,Central,Furniture,359.44,6.03
2022-03-18,South,Furniture,755.82,-59.78
2021-01-29,East,Furniture,1861.87,286.97
2022-09-02,South,Furniture,895.93,144.13
2023-03-16,West,Technology,1609.04,-47.98
2021-03-16,South,Technology,1855.83,496.8
2023-04-18,West,Furniture,1949.2,429.21
2021-05-08,Central,Office Supplies,1798.68,-14.16
2021-02-11,South,Technology,648.46,61.18
2021-02-10,West,Office Supplies,1925.89,160.54
2023-07-23,South,Office Supplies,1628.54,64.18
2021-02-03,South,Technology,1677.61,380.91
2023-11-07,South,Office Supplies,50.04,-2.82
2023-09-25,East,Office Supplies,1909.39,126.26
2022-08-11,West,Furniture,1560.62,111.14
2021-12-08,East,Furniture,1540.58,134.79
2021-01-27,East,Furniture,181.42,44.36
2022-10-08,West,Technology,480.49,-6.12
2023-01-01,South,Furniture,1925.28,-113.27
2021-06-17,East,Office Supplies,1011.34,148.79
2022-09-02,East,Office Supplies,807.76,-24.61
2021-09-25,East,Office Supplies,1683.08,-117.86
2023-04-01,South,Office Supplies,192.93,13.63
2022-03-31,East,Office Supplies,845.55,-10.27
2023-06-25,Central,Technology,763.89,33.98
2023-07-11,West,Office Supplies,712.71,2.77
2023-09-08,Central,Technology,629.23,-39.61
2022-12-03,South,Office Supplies,435.95,54.12
2022-09-26,East,Technology,362.36,-32.32
2021-05-10,West,Technology,1288.0,369.08
2023-10-17,East,Office Supplies,1840.4,67.23
2023-03-30,South,Office Supplies,1027.53,182.97
2022-11-24,West,Office Supplies,609.99,136.73
2023-03-05,Central,Office Supplies,335.14,3.9
2021-01-29,West,Furniture,1663.68,331.9
2021-05-29,East,Furniture,1943.55,452.79
2021-01-11,West,Technology,711.33,-2.47
2022-11-07,South,Technology,596.08,177.03
2021-07-06,South,Furniture,1210.96,-111.07
2023-03-18,West,Technology,1555.15,-20.53
2023-01-14,South,Office Supplies,921.7,195.41
2021-04-08,South,Technology,1267.54,-28.33
2021-02-24,South,Technology,1438.77,257.98
2022-09-15,Central,Technology,1921.97,465.52
2022-10-26,East,Furniture,346.77,98.37
2023-01-28,South,Furniture,1994.82,178.93
2022-02-10,West,Technology,796.47,229.74
2021-03-10,South,Office Supplies,1451.94,93.87
2023-01-21,Central,Technology,1153.38,-14.7
2023-08-16,West,Furniture,983.6,103.84
2021-12-31,East,Office Supplies,1402.19,224.25
2022-04-27,West,Technology,803.59,66.85
2021-07-20,West,Furniture,269.7,34.19
2021-06-03,West,Office Supplies,988.01,65.77
2021-03-14,West,Technology,1053.39,115.77
